host_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,security_deposit,cleaning_fee,guests_included,extra_people,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,reviews_per_month,host_sinceyear,property_type_Hotel,room_type_Private room,price
1.0,43.7789,11.25521,3,1.0,1.0,0.0,49.0,2,15.0,0,0,0,0,16,4,97.0,0.54,2012.0,0,0,79.0
2.0,43.7568,11.29851,2,1.0,1.0,0.0,20.0,1,0.0,3,32,48,48,100,37,91.0,3.01,2014.0,0,0,45.0
2.0,43.76985,11.25469,4,1.0,1.0,0.0,0.0,2,15.0,10,30,60,333,49,24,88.0,1.59,2015.0,0,0,60.0
2.0,43.77364,11.24435,4,1.5,2.0,0.0,30.0,2,15.0,0,0,0,0,72,9,96.0,2.17,2016.0,0,0,60.0
7.0,43.76478,11.20876,2,1.0,1.0,0.0,10.0,2,0.0,0,0,0,75,106,16,99.0,2.98,2016.0,0,1,40.0
5.0,43.76763,11.2705,8,2.5,3.0,0.0,0.0,6,50.0,14,44,72,337,12,7,98.0,0.42,2016.0,0,0,260.0
46.0,43.7752,11.25236,4,1.0,1.0,0.0,40.0,2,20.0,5,18,42,281,50,8,98.0,1.42,2013.0,0,0,80.0
2.0,43.76882,11.25787,5,1.0,1.0,0.0,40.0,2,20.0,10,40,65,218,139,45,98.0,3.97,2016.0,0,0,70.0
7.0,43.771,11.25992,10,4.0,3.0,400.0,98.0,6,28.0,3,23,48,305,98,39,100.0,3.3,2014.0,0,0,288.0
26.0,43.76948,11.25459,4,1.0,1.0,500.0,20.0,2,30.0,29,59,89,364,2,0,100.0,0.07,2013.0,0,1,90.0
3.0,43.76708,11.24435,2,1.0,1.0,0.0,35.0,1,0.0,0,0,0,0,118,4,89.0,3.32,2012.0,0,0,35.0
3.0,43.77136,11.26076,3,1.0,1.0,300.0,100.0,1,0.0,0,0,0,234,4,2,95.0,0.14,2014.0,0,0,100.0
1.0,43.75266,11.28244,3,1.0,1.0,0.0,0.0,2,15.0,0,0,0,39,101,34,94.0,2.88,2016.0,0,1,38.0
2.0,43.77081,11.25428,4,2.0,1.0,0.0,50.0,2,15.0,30,60,90,91,3,0,100.0,0.09,2016.0,0,0,90.0
2.0,43.7708,11.25412,4,1.0,1.0,0.0,50.0,2,15.0,30,60,90,91,3,1,100.0,0.09,2016.0,0,0,90.0
4.0,43.77652,11.25213,2,1.5,1.0,100.0,35.0,2,10.0,3,22,51,190,122,44,99.0,3.68,2015.0,0,0,100.0
1.0,43.79235,11.22012,2,1.0,1.0,0.0,10.0,1,0.0,0,7,17,74,47,6,96.0,1.33,2016.0,0,0,49.0
1.0,43.7721,11.29446,4,1.0,1.0,150.0,35.0,2,20.0,7,28,58,324,103,31,97.0,3.19,2016.0,0,0,60.0
184.0,43.7706,11.26253,6,1.0,2.0,300.0,0.0,1,0.0,0,0,0,9,6,0,93.0,0.2,2012.0,0,0,150.0
2.0,43.76893,11.26215,3,1.0,1.0,250.0,38.0,2,15.0,0,2,6,91,181,76,94.0,5.46,2016.0,0,0,60.0
4.0,43.77562,11.25562,2,1.0,1.0,90.0,40.0,1,0.0,5,22,52,315,89,46,99.0,2.52,2014.0,0,0,55.0
71.0,43.77647,11.2579,5,2.5,4.0,100.0,70.0,1,0.0,0,0,0,5,2,0,80.0,0.06,2015.0,0,0,150.0
4.0,43.77468,11.25539,6,2.0,2.0,90.0,70.0,4,15.0,3,24,54,318,128,34,98.0,3.63,2014.0,0,0,110.0
7.0,43.76654,11.2486,2,1.0,1.0,100.0,25.0,1,0.0,29,57,87,355,1,0,80.0,0.03,2015.0,0,1,120.0
7.0,43.76599,11.25085,4,2.0,2.0,100.0,40.0,2,20.0,28,57,86,354,1,0,100.0,0.03,2015.0,0,0,120.0
4.0,43.77393,11.25154,2,2.0,1.0,0.0,35.0,1,0.0,14,44,73,163,61,14,92.0,1.72,2010.0,0,1,36.0
2.0,43.76591,11.24757,2,1.0,1.0,500.0,50.0,1,17.0,6,26,53,124,49,5,98.0,1.48,2012.0,0,1,58.0
184.0,43.76791,11.25963,6,2.0,3.0,300.0,0.0,1,0.0,12,34,46,57,18,4,90.0,0.61,2012.0,0,0,300.0
71.0,43.77829000000001,11.25206,5,2.0,3.0,100.0,65.0,1,0.0,0,0,0,4,10,2,96.0,0.3,2015.0,0,0,130.0
1.0,43.78052,11.23927,3,1.0,1.0,0.0,18.0,1,15.0,0,0,0,174,154,54,89.0,4.66,2012.0,0,0,50.0
2.0,43.77547,11.24694,4,1.0,1.0,0.0,25.0,1,0.0,5,35,65,340,162,50,96.0,4.8,2014.0,0,0,105.0
4.0,43.75711,11.28712,5,1.0,1.0,0.0,35.0,2,20.0,0,5,9,156,25,5,98.0,0.71,2015.0,0,0,59.0
55.0,43.78002,11.25713,4,1.0,2.0,0.0,50.0,1,0.0,23,53,83,355,39,9,96.0,1.11,2011.0,0,0,160.0
6.0,43.778,11.25738,4,1.0,1.0,200.0,45.0,2,20.0,3,30,60,150,85,49,96.0,2.44,2014.0,0,0,140.0
1.0,43.76697,11.27174,4,1.0,1.0,0.0,50.0,2,20.0,7,7,7,7,1,0,100.0,0.04,2016.0,0,0,90.0
5.0,43.78988,11.24478,7,1.0,2.0,200.0,25.0,2,30.0,10,40,70,345,58,7,96.0,1.68,2016.0,0,0,80.0
5.0,43.79134000000001,11.24626,2,1.0,1.0,150.0,25.0,2,0.0,6,24,51,92,103,28,93.0,2.97,2016.0,0,0,70.0
5.0,43.7903,11.24636,6,1.0,2.0,200.0,25.0,2,30.0,5,24,50,224,74,16,97.0,2.24,2016.0,0,0,80.0
4.0,43.77472,11.2586,5,1.0,2.0,0.0,40.0,2,30.0,4,14,38,309,106,42,98.0,3.15,2016.0,0,0,81.0
4.0,43.77537,11.25878,4,1.0,1.0,0.0,30.0,2,25.0,8,31,61,336,34,13,99.0,0.98,2016.0,0,0,63.0
6.0,43.77777,11.25527,2,1.0,1.0,200.0,45.0,1,0.0,3,28,58,148,164,62,97.0,4.75,2014.0,0,0,78.0
6.0,43.77821,11.25568,6,2.0,2.0,200.0,65.0,4,20.0,1,26,56,146,99,11,96.0,2.86,2014.0,0,0,98.0
9.0,43.76977,11.25166,4,1.0,1.0,0.0,30.0,2,0.0,2,2,2,85,61,29,100.0,1.8,2013.0,0,0,145.0
2.0,43.78472,11.27681,2,1.0,1.0,0.0,35.0,1,0.0,5,5,5,183,11,7,95.0,0.41,2012.0,0,1,50.0
1.0,43.77707,11.25443,2,1.0,1.0,100.0,25.0,1,0.0,4,20,39,39,269,102,98.0,7.74,2016.0,0,0,60.0
1.0,43.76894,11.25821,2,1.0,1.0,0.0,48.0,1,10.0,6,35,62,332,12,5,93.0,0.36,2010.0,0,0,115.0
2.0,43.77333,11.24778,2,1.0,1.0,0.0,25.0,2,18.0,3,6,24,24,132,40,95.0,3.84,2014.0,0,0,31.0
1.0,43.76951,11.25399,2,1.0,1.0,150.0,40.0,1,0.0,15,45,75,76,35,9,99.0,1.06,2016.0,0,0,65.0
1.0,43.78179,11.26057,4,1.0,1.0,0.0,20.0,2,20.0,0,15,41,136,323,128,99.0,9.39,2013.0,0,0,44.0
4.0,43.77613,11.24586,7,2.0,3.0,150.0,50.0,2,20.0,2,21,51,90,106,44,96.0,3.17,2014.0,0,0,121.0
2.0,43.77637,11.25368,3,1.0,1.0,0.0,30.0,2,10.0,9,39,69,69,43,5,96.0,1.3,2013.0,0,1,65.0
1.0,43.77858,11.26849,5,1.0,1.0,100.0,39.0,1,18.0,0,1,1,146,43,26,100.0,2.04,2016.0,0,0,120.0
2.0,43.78372,11.29556,2,1.0,1.0,0.0,12.0,1,0.0,5,5,5,56,115,33,97.0,3.29,2016.0,0,1,23.0
22.0,43.78154,11.24298,4,1.0,1.0,150.0,25.0,1,0.0,7,25,55,327,6,1,84.0,0.17,2011.0,0,0,90.0
22.0,43.77972000000001,11.2444,4,1.0,1.0,150.0,25.0,3,0.0,14,41,71,342,6,3,90.0,0.19,2011.0,0,0,99.0
64.0,43.76916,11.26108,6,3.0,3.0,200.0,120.0,4,25.0,12,18,27,302,48,20,96.0,1.39,2012.0,0,0,240.0
1.0,43.76608,11.24391,2,1.0,1.0,100.0,20.0,1,0.0,0,0,0,0,90,42,89.0,2.65,2016.0,0,0,35.0
184.0,43.77594000000001,11.2564,4,2.0,2.0,300.0,0.0,1,0.0,0,0,10,115,12,1,90.0,0.43,2012.0,0,0,120.0
3.0,43.77558,11.24468,6,2.0,1.0,500.0,35.0,2,13.0,0,0,0,0,17,0,98.0,0.51,2015.0,0,0,75.0
1.0,43.77295,11.22858,4,1.0,1.0,0.0,30.0,2,10.0,7,24,52,137,184,59,96.0,5.35,2016.0,0,0,41.0
8.0,43.76809,11.25043,6,1.0,1.0,200.0,40.0,2,15.0,0,14,43,133,27,12,99.0,0.79,2014.0,0,0,72.0
54.0,43.78351,11.25734,6,1.0,2.0,200.0,65.0,6,0.0,24,47,77,342,44,26,94.0,1.47,2015.0,0,0,77.0
7.0,43.77129,11.26593,4,2.0,2.0,150.0,80.0,1,0.0,0,0,0,19,11,1,93.0,0.33,2016.0,0,0,115.0
1.0,43.78176,11.25965,2,1.5,1.0,500.0,25.0,1,20.0,11,35,65,340,27,13,99.0,1.1,2013.0,0,0,95.0
7.0,43.7697,11.26718,4,1.5,2.0,0.0,90.0,1,0.0,29,59,89,232,5,3,96.0,0.15,2016.0,0,0,85.0
3.0,43.77141,11.27842,2,1.0,1.0,0.0,30.0,1,10.0,0,0,0,179,8,2,90.0,0.27,2015.0,0,1,55.0
1.0,43.77651,11.24522,4,1.0,1.0,0.0,35.0,1,0.0,15,45,53,53,30,14,98.0,1.8,2016.0,0,0,100.0
7.0,43.76753,11.25019,5,1.0,1.0,150.0,40.0,4,20.0,29,58,87,92,1,0,100.0,0.03,2015.0,0,0,100.0
1.0,43.77634000000001,11.24452,4,1.0,1.0,0.0,35.0,1,0.0,16,46,54,54,2,1,70.0,0.07,2016.0,0,0,90.0
22.0,43.78046,11.24279,3,1.0,1.0,100.0,25.0,1,0.0,13,38,68,339,3,1,80.0,0.09,2011.0,0,0,89.0
1.0,43.78944,11.24363,4,2.0,2.0,0.0,35.0,1,20.0,0,0,0,91,24,18,97.0,0.72,2016.0,0,0,45.0
3.0,43.77185,11.25501,4,1.0,1.0,200.0,30.0,2,20.0,3,25,53,310,167,59,97.0,5.27,2016.0,0,0,89.0
22.0,43.78026,11.24276,2,1.0,1.0,100.0,25.0,1,0.0,6,26,51,324,12,11,95.0,0.68,2011.0,0,0,89.0
3.0,43.7741,11.25571,2,1.0,1.0,100.0,50.0,1,0.0,2,13,30,274,160,39,97.0,4.71,2012.0,0,0,90.0
81.0,43.77117,11.26486,4,1.0,2.0,90.0,52.0,4,5.0,23,43,71,71,142,41,94.0,4.26,2011.0,0,0,90.0
1.0,43.76598,11.24556,2,1.0,1.0,0.0,35.0,1,0.0,2,3,33,33,162,54,94.0,5.05,2016.0,0,1,40.0
1.0,43.77494,11.25537,4,1.0,2.0,0.0,40.0,1,0.0,5,15,36,285,152,57,98.0,4.52,2016.0,0,0,59.0
1.0,43.77175,11.26441,6,1.0,3.0,0.0,40.0,2,12.0,6,29,59,331,89,27,98.0,2.68,2016.0,0,0,100.0
1.0,43.76657,11.24712,2,1.0,1.0,0.0,35.0,1,20.0,21,51,81,172,38,22,93.0,1.28,2015.0,0,0,55.0
5.0,43.78093,11.24441,4,1.0,1.0,100.0,30.0,1,0.0,23,53,83,358,1,0,100.0,0.03,2011.0,0,0,100.0
81.0,43.7691,11.2644,4,1.0,0.0,90.0,42.0,1,0.0,8,38,68,68,95,44,92.0,2.86,2011.0,0,0,50.0
81.0,43.76857,11.26354,5,1.0,1.0,90.0,52.0,1,0.0,7,31,61,61,120,44,88.0,3.6,2011.0,0,0,53.0
2.0,43.75822,11.24194,2,1.0,1.0,200.0,50.0,2,30.0,0,20,50,229,9,2,100.0,0.27,2016.0,0,0,95.0
2.0,43.7686,11.26482,9,2.0,1.0,100.0,35.0,4,20.0,12,40,68,337,364,116,91.0,10.58,2015.0,0,0,130.0
2.0,43.76671,11.24595,2,1.5,1.0,0.0,0.0,1,0.0,7,37,67,157,113,68,89.0,3.93,2012.0,0,1,42.0
2.0,43.79274,11.27253,3,1.0,1.0,0.0,35.0,1,0.0,0,0,0,216,1,0,100.0,0.08,2016.0,0,0,60.0
54.0,43.77147,11.26286,6,2.0,2.0,200.0,75.0,6,0.0,6,27,54,316,134,19,98.0,3.95,2015.0,0,0,155.0
54.0,43.76816,11.25791,4,1.0,1.0,200.0,60.0,4,0.0,11,27,56,318,83,36,97.0,2.61,2015.0,0,0,94.0
3.0,43.77708,11.25305,5,1.0,1.0,0.0,90.0,2,15.0,7,30,58,293,18,11,100.0,0.54,2014.0,0,0,100.0
57.0,43.7703,11.25877,5,2.0,3.0,300.0,0.0,1,0.0,0,0,0,0,33,8,92.0,0.99,2016.0,0,0,192.0
2.0,43.77686,11.25335,2,1.0,2.0,100.0,40.0,2,29.0,0,0,22,297,3,0,93.0,0.09,2016.0,0,0,81.0
2.0,43.77085,11.23811,2,1.0,1.0,0.0,15.0,1,15.0,6,10,40,312,161,64,97.0,4.85,2012.0,0,1,30.0
4.0,43.76919,11.26118,3,1.0,1.0,0.0,65.0,2,15.0,3,25,55,246,94,52,96.0,3.2,2015.0,0,0,100.0
1.0,43.79199000000001,11.22332,2,1.0,1.0,100.0,25.0,1,0.0,19,49,79,110,14,14,97.0,1.57,2015.0,0,1,25.0
184.0,43.77501,11.25951,5,1.0,2.0,300.0,0.0,1,0.0,0,7,37,52,8,0,85.0,0.31,2012.0,0,0,120.0
1.0,43.77004,11.26558,4,1.0,1.0,0.0,50.0,2,25.0,0,15,28,222,46,28,100.0,1.36,2016.0,0,0,100.0
4.0,43.77127,11.2629,3,1.0,1.0,0.0,65.0,2,15.0,8,38,68,259,34,17,98.0,1.81,2015.0,0,0,100.0
1.0,43.78101,11.27892,10,1.0,3.0,0.0,77.0,6,30.0,21,48,78,347,52,12,96.0,1.56,2014.0,0,0,185.0
1.0,43.78379,11.26482,2,1.0,1.0,0.0,15.0,1,0.0,0,22,52,327,47,18,93.0,1.42,2016.0,0,1,50.0
2.0,43.76839,11.26099,4,1.5,1.0,0.0,30.0,2,50.0,8,28,50,318,241,82,99.0,6.98,2016.0,0,0,120.0
2.0,43.77578,11.25311,1,1.0,1.0,100.0,20.0,1,25.0,4,12,20,165,1,1,80.0,0.2,2016.0,0,1,31.0
28.0,43.75833,11.24195,4,1.0,1.0,100.0,55.0,2,10.0,13,43,73,348,41,11,98.0,1.23,2014.0,0,0,75.0
8.0,43.78173,11.25803,8,2.0,3.0,100.0,50.0,4,25.0,30,60,90,365,6,0,100.0,0.18,2015.0,0,0,80.0
1.0,43.77651,11.2542,1,1.0,1.0,0.0,35.0,1,0.0,13,41,41,148,83,22,94.0,2.5,2016.0,0,1,35.0
3.0,43.77431,11.24482,5,1.0,1.0,100.0,55.0,1,0.0,0,0,0,0,27,4,90.0,0.81,2016.0,0,0,89.0
3.0,43.76674000000001,11.2534,2,1.0,1.0,0.0,35.0,1,0.0,0,0,0,266,1,1,100.0,0.68,2013.0,0,0,46.0
1.0,43.78901,11.23067,4,1.0,1.0,0.0,15.0,2,18.0,3,32,62,152,89,37,95.0,2.82,2016.0,0,0,40.0
2.0,43.77621,11.25196,3,1.0,1.0,200.0,60.0,2,25.0,11,41,71,346,90,24,99.0,3.01,2015.0,0,0,74.0
1.0,43.7792,11.25703,5,1.0,1.0,200.0,40.0,2,15.0,7,20,50,303,102,26,93.0,3.05,2016.0,0,0,59.0
1.0,43.77555,11.25011,2,1.0,1.0,0.0,35.0,1,0.0,12,16,16,16,66,17,95.0,1.99,2015.0,0,0,38.0
1.0,43.78022,11.25488,3,1.0,1.0,0.0,40.0,2,15.0,0,16,22,113,67,22,93.0,2.03,2016.0,0,0,55.0
3.0,43.77194,11.26244,3,1.0,1.0,0.0,35.0,1,0.0,0,23,53,318,188,75,91.0,5.66,2016.0,0,0,55.0
64.0,43.76618,11.25284,4,1.0,1.0,100.0,60.0,2,10.0,6,20,50,325,31,20,91.0,1.47,2012.0,0,0,130.0
12.0,43.77422,11.23881,2,1.0,1.0,400.0,40.0,1,0.0,0,0,0,144,2,0,100.0,0.06,2014.0,0,0,100.0
14.0,43.77056,11.26452,2,1.0,1.0,0.0,40.0,1,0.0,1,1,1,32,19,4,88.0,0.67,2013.0,0,1,44.0
1.0,43.77038,11.25698,5,2.0,3.0,0.0,70.0,2,15.0,6,28,54,271,136,49,99.0,4.32,2016.0,0,0,155.0
5.0,43.77127,11.26201,7,2.0,2.0,0.0,45.0,4,16.0,0,21,51,316,3,0,100.0,0.1,2012.0,0,0,137.0
6.0,43.7748,11.24546,2,1.0,1.0,0.0,0.0,1,0.0,6,30,52,323,1,0,100.0,0.04,2016.0,0,1,250.0
8.0,43.77422,11.25063,2,1.0,1.0,0.0,0.0,1,0.0,26,56,84,346,45,7,85.0,1.32,2012.0,0,0,62.0
29.0,43.76772,11.26978,8,2.0,3.0,0.0,35.0,1,0.0,29,59,89,364,7,2,91.0,0.23,2010.0,0,0,250.0
7.0,43.76689,11.25402,2,1.0,1.0,0.0,10.0,1,0.0,10,36,66,341,29,12,97.0,0.87,2012.0,0,0,60.0
25.0,43.76375,11.25629,4,2.0,1.0,300.0,45.0,2,25.0,5,5,5,150,34,13,90.0,1.02,2012.0,0,0,85.0
1.0,43.77111,11.2827,4,1.0,1.0,0.0,0.0,1,10.0,13,20,28,118,185,49,97.0,5.55,2014.0,0,0,54.0
7.0,43.76823,11.25065,10,3.0,3.0,200.0,80.0,6,20.0,26,54,84,186,39,1,92.0,1.17,2015.0,0,0,196.0
3.0,43.77746,11.25361,4,1.0,2.0,0.0,75.0,2,15.0,4,24,52,279,17,12,100.0,0.51,2014.0,0,0,95.0
4.0,43.76691,11.26083,4,1.0,1.0,0.0,30.0,2,10.0,5,29,59,265,235,70,99.0,7.03,2016.0,0,0,100.0
1.0,43.80402,11.23793,4,1.0,2.0,0.0,38.0,2,15.0,17,42,68,69,59,19,100.0,1.78,2016.0,0,0,52.0
3.0,43.78348,11.24353,4,1.0,2.0,0.0,20.0,1,0.0,29,59,89,361,1,0,100.0,0.03,2016.0,0,0,120.0
1.0,43.76712,11.27128,6,1.0,3.0,100.0,30.0,1,25.0,30,60,90,180,3,1,93.0,0.1,2016.0,0,0,85.0
40.0,43.79088,11.22054,6,1.0,2.0,0.0,45.0,1,0.0,19,49,79,354,21,0,96.0,0.62,2014.0,0,0,95.0
1.0,43.77006,11.23833,4,1.0,1.0,0.0,30.0,2,10.0,3,5,5,26,139,45,99.0,4.57,2015.0,0,0,91.0
3.0,43.78337,11.24458,2,1.0,1.0,0.0,10.0,1,0.0,22,52,82,354,4,1,95.0,0.12,2016.0,0,0,55.0
43.0,43.76934,11.26525,4,1.5,2.0,0.0,45.0,2,0.0,0,0,0,174,33,16,88.0,0.97,2012.0,0,0,95.0
3.0,43.76879,11.25489,2,2.0,1.0,0.0,30.0,1,10.0,3,24,54,255,26,10,98.0,0.87,2016.0,0,0,70.0
2.0,43.77634000000001,11.25748,5,1.5,1.0,0.0,45.0,2,10.0,6,28,42,185,126,49,98.0,3.68,2016.0,0,0,115.0
0.0,43.76707,11.24167,7,2.0,2.0,100.0,80.0,4,20.0,19,19,19,19,6,2,87.0,0.18,2014.0,0,0,75.0
55.0,43.7773,11.25081,4,2.0,2.0,0.0,70.0,1,0.0,11,27,53,300,106,37,93.0,3.35,2011.0,0,0,120.0
4.0,43.77171,11.24625,2,1.0,1.0,0.0,10.0,1,0.0,2,21,42,306,184,56,97.0,5.74,2015.0,0,1,50.0
2.0,43.77549000000001,11.26239,4,1.0,1.0,0.0,35.0,2,20.0,4,7,7,7,167,57,99.0,5.03,2014.0,0,0,120.0
12.0,43.76591,11.25256,5,1.0,2.0,0.0,70.0,2,15.0,1,8,16,290,6,4,100.0,0.2,2014.0,0,0,100.0
2.0,43.7851,11.29404,2,1.0,1.0,0.0,12.0,1,0.0,3,3,3,19,89,25,96.0,2.68,2016.0,0,1,25.0
1.0,43.75144,11.24274,4,1.0,1.0,0.0,30.0,2,10.0,13,40,70,338,8,2,98.0,0.24,2016.0,0,0,70.0
2.0,43.78252,11.2763,2,1.0,1.0,0.0,10.0,2,0.0,9,36,66,154,140,40,95.0,4.13,2016.0,0,1,46.0
21.0,43.77387,11.24723,5,1.0,1.0,100.0,60.0,2,10.0,3,33,63,335,69,24,97.0,2.23,2012.0,0,0,68.0
2.0,43.79028,11.26717,2,1.0,1.0,0.0,15.0,2,40.0,27,57,87,87,96,21,96.0,2.83,2015.0,0,1,45.0
35.0,43.76359,11.24563,4,1.0,1.0,500.0,60.0,3,0.0,0,0,0,275,3,0,100.0,0.09,2009.0,0,0,80.0
1.0,43.76982,11.25346,3,1.0,1.0,0.0,40.0,2,15.0,2,22,52,211,238,88,94.0,7.18,2016.0,0,0,48.0
10.0,43.76576,11.24896,2,1.0,1.0,0.0,12.0,1,0.0,8,35,65,340,70,51,86.0,2.6,2016.0,0,0,85.0
3.0,43.77555,11.25562,5,2.0,2.0,0.0,30.0,3,20.0,0,0,0,81,7,3,94.0,0.21,2016.0,0,0,120.0
1.0,43.77279,11.26559,3,1.0,1.0,0.0,30.0,2,15.0,1,16,40,125,135,58,99.0,4.21,2013.0,0,0,70.0
5.0,43.77111,11.25537,6,2.0,3.0,0.0,40.0,1,0.0,2,17,41,246,189,67,93.0,5.7,2015.0,0,0,120.0
17.0,43.77037,11.24293,6,2.0,2.0,300.0,100.0,1,0.0,0,20,46,275,13,9,100.0,0.39,2010.0,0,0,220.0
2.0,43.77936,11.25707,4,1.0,2.0,150.0,60.0,1,8.0,10,30,60,314,21,5,90.0,0.75,2016.0,0,0,65.0
4.0,43.78927,11.27178,4,1.0,2.0,0.0,30.0,2,15.0,10,40,64,65,40,5,93.0,1.2,2016.0,0,0,57.0
1.0,43.76767,11.24417,4,1.0,1.0,0.0,30.0,2,15.0,4,14,25,109,127,50,97.0,4.26,2016.0,0,0,50.0
7.0,43.76806,11.25046,4,1.0,1.0,0.0,25.0,2,10.0,4,29,46,321,221,88,93.0,7.25,2012.0,0,0,75.0
1.0,43.76867,11.25403,2,1.0,1.0,0.0,35.0,2,0.0,16,46,76,256,46,30,87.0,1.55,2013.0,0,0,65.0
8.0,43.77324,11.2513,2,1.0,1.0,0.0,0.0,1,0.0,25,55,83,345,46,5,88.0,1.36,2012.0,0,0,75.0
1.0,43.77824,11.2505,6,2.0,2.0,200.0,55.0,4,20.0,0,25,53,274,102,31,96.0,3.06,2016.0,0,0,69.0
1.0,43.77173,11.24903,3,1.0,2.0,0.0,30.0,1,0.0,14,29,45,245,6,3,100.0,0.21,2016.0,0,0,184.0
2.0,43.76479000000001,11.24505,8,2.0,4.0,250.0,90.0,4,30.0,18,48,78,331,66,26,98.0,1.99,2015.0,0,0,170.0
4.0,43.78,11.28885,4,1.0,2.0,0.0,30.0,2,13.0,2,2,2,52,45,9,92.0,1.34,2016.0,0,0,60.0
2.0,43.78234000000001,11.24223,1,1.0,1.0,0.0,35.0,1,0.0,12,41,69,69,149,55,97.0,4.49,2015.0,0,1,35.0
69.0,43.77476,11.2467,8,2.0,3.0,200.0,60.0,2,20.0,10,37,65,307,107,18,92.0,3.24,2012.0,0,0,100.0
19.0,43.77763,11.25195,4,1.0,1.0,200.0,0.0,2,20.0,5,17,36,263,237,81,98.0,7.15,2012.0,0,0,100.0
184.0,43.76895,11.25563,4,1.0,1.0,300.0,0.0,1,0.0,0,0,1,22,2,0,90.0,0.06,2012.0,0,0,80.0
2.0,43.78302,11.27993,2,1.0,1.0,0.0,9.0,1,0.0,17,42,72,139,112,52,96.0,3.36,2016.0,0,1,25.0
3.0,43.77157,11.2785,5,2.0,2.0,0.0,50.0,2,10.0,0,0,0,179,23,5,96.0,0.69,2015.0,0,0,79.0
1.0,43.75534,11.23665,2,1.0,1.0,0.0,35.0,1,0.0,25,55,71,341,77,50,92.0,2.81,2015.0,0,1,119.0
1.0,43.76816,11.2647,4,1.0,1.0,250.0,0.0,2,4.0,0,26,56,331,9,3,98.0,0.27,2016.0,0,0,100.0
1.0,43.76925,11.26579,3,1.0,1.0,0.0,16.0,2,15.0,6,36,66,341,83,36,94.0,2.5,2016.0,0,0,90.0
3.0,43.77861,11.25195,5,1.0,1.0,100.0,30.0,3,15.0,0,10,34,296,299,121,96.0,9.57,2016.0,0,0,80.0
1.0,43.76688,11.2526,5,3.0,3.0,0.0,80.0,4,50.0,5,7,7,253,49,14,98.0,1.55,2016.0,0,0,200.0
12.0,43.77831,11.24524,4,1.0,1.0,0.0,50.0,1,0.0,0,24,54,318,99,40,87.0,3.27,2012.0,0,0,55.0
12.0,43.77879,11.24362,6,1.0,2.0,0.0,60.0,1,0.0,1,25,55,311,108,43,84.0,3.42,2012.0,0,0,80.0
12.0,43.77841,11.24406,10,2.0,3.0,0.0,100.0,1,0.0,0,20,50,301,53,15,89.0,1.68,2012.0,0,0,160.0
4.0,43.77285,11.2459,4,1.0,1.0,200.0,35.0,2,20.0,0,0,0,0,1,1,100.0,0.08,2014.0,0,0,69.0
2.0,43.76915,11.259,3,1.0,1.0,0.0,39.0,1,0.0,28,58,88,89,30,4,92.0,0.91,2014.0,0,0,65.0
2.0,43.76762,11.24499,2,1.0,1.0,0.0,25.0,1,0.0,0,0,0,266,179,46,99.0,5.39,2016.0,0,1,65.0
81.0,43.77639,11.25318,4,1.0,1.0,90.0,45.0,1,0.0,12,39,69,275,125,44,87.0,3.75,2011.0,0,0,60.0
81.0,43.76894,11.26366,4,1.0,1.0,90.0,47.0,2,5.0,16,41,71,71,99,34,93.0,2.97,2011.0,0,0,50.0
19.0,43.77192,11.26585,3,1.0,1.0,0.0,35.0,2,10.0,7,17,47,322,2,2,80.0,1.33,2016.0,0,0,68.0
7.0,43.77877,11.24503,2,2.0,1.0,0.0,0.0,2,20.0,20,40,67,340,241,67,92.0,7.25,2016.0,0,0,60.0
7.0,43.77852,11.24374,2,2.0,1.0,0.0,0.0,2,20.0,17,45,75,348,246,89,90.0,7.41,2016.0,0,0,60.0
7.0,43.77866,11.24434,2,2.0,1.0,0.0,0.0,2,20.0,15,42,72,347,236,76,95.0,7.53,2016.0,0,0,60.0
7.0,43.77816,11.24348,1,2.0,1.0,0.0,35.0,1,0.0,17,45,66,336,142,20,91.0,4.28,2016.0,0,0,45.0
64.0,43.76601,11.24853,2,1.0,1.0,100.0,55.0,1,0.0,23,53,83,358,2,1,70.0,0.07,2012.0,0,0,70.0
64.0,43.76746,11.24861,6,2.0,2.0,100.0,85.0,4,10.0,20,48,78,353,25,4,82.0,0.75,2012.0,0,0,110.0
69.0,43.76461,11.25021,6,2.0,2.0,200.0,60.0,2,20.0,11,11,11,155,72,16,96.0,2.16,2012.0,0,0,95.0
9.0,43.76775,11.25271,2,1.0,1.0,0.0,46.0,1,0.0,8,34,64,324,171,65,98.0,5.18,2016.0,0,0,85.0
184.0,43.76884,11.25466,4,1.0,1.0,300.0,0.0,1,0.0,0,0,13,22,5,0,84.0,0.15,2012.0,0,0,100.0
2.0,43.77645,11.25611,2,1.0,1.0,0.0,20.0,1,15.0,7,34,64,64,24,18,98.0,1.74,2013.0,0,1,32.0
64.0,43.76455,11.25852,6,2.0,2.0,100.0,80.0,5,5.0,26,52,82,357,9,1,82.0,0.27,2012.0,0,0,160.0
6.0,43.77158,11.2695,6,1.0,2.0,0.0,20.0,1,0.0,14,39,69,342,312,97,97.0,9.36,2016.0,0,0,150.0
